ResponseID,EmpID,SurveyWaveID,SurveyLaunchDate,SurveyDate,EngagementScore,SatisfactionScore,WorkLifeBalanceScore
RESP-009765,3026,2015-H2,2015-09-01,2015-09-14,5,5,4
RESP-009766,1176,2015-H2,2015-09-01,2015-09-03,4,4,4
RESP-009767,2801,2015-H2,2015-09-01,2015-09-03,4,4,4
RESP-009768,3400,2015-H2,2015-09-01,2015-09-03,5,4,4
RESP-009769,2693,2015-H2,2015-09-01,2015-09-09,4,4,3
RESP-009770,1148,2015-H2,2015-09-01,2015-09-11,4,3,4
RESP-009771,3431,2015-H2,2015-09-01,2015-09-06,4,4,4
RESP-009772,2547,2015-H2,2015-09-01,2015-09-13,4,4,3
RESP-009773,1257,2015-H2,2015-09-01,2015-09-12,4,3,3
RESP-009774,2207,2015-H2,2015-09-01,2015-09-04,4,4,4
RESP-009775,3513,2015-H2,2015-09-01,2015-09-10,4,4,4
RESP-009776,2671,2015-H2,2015-09-01,2015-09-05,4,4,4
RESP-009777,3010,2015-H2,2015-09-01,2015-09-04,4,4,4
RESP-009778,3864,2015-H2,2015-09-01,2015-09-12,4,4,4
RESP-009779,1822,2015-H2,2015-09-01,2015-09-13,4,4,3
RESP-009780,3122,2015-H2,2015-09-01,2015-09-06,4,4,3
RESP-009781,1449,2015-H2,2015-09-01,2015-09-03,4,4,5
RESP-009782,2701,2015-H2,2015-09-01,2015-09-09,4,5,4
RESP-009783,2481,2015-H2,2015-09-01,2015-09-11,4,4,4
RESP-009784,3537,2015-H2,2015-09-01,2015-09-02,5,4,4
RESP-009785,2946,2015-H2,2015-09-01,2015-09-10,5,4,3
RESP-009786,3032,2015-H2,2015-09-01,2015-09-14,4,5,4
RESP-009787,2800,2015-H2,2015-09-01,2015-09-04,5,5,5
RESP-009788,1606,2015-H2,2015-09-01,2015-09-01,4,4,4
RESP-009789,1031,2015-H2,2015-09-01,2015-09-06,4,5,4
RESP-009790,2504,2015-H2,2015-09-01,2015-09-14,4,5,4
RESP-009791,2483,2015-H2,2015-09-01,2015-09-11,4,4,4
RESP-009792,2650,2015-H2,2015-09-01,2015-09-14,4,5,5
RESP-009793,3330,2015-H2,2015-09-01,2015-09-01,4,5,3
RESP-009794,1063,2015-H2,2015-09-01,2015-09-05,4,4,4
RESP-009795,1896,2015-H2,2015-09-01,2015-09-08,4,4,4
RESP-009796,1487,2015-H2,2015-09-01,2015-09-14,4,4,3
RESP-009797,2608,2015-H2,2015-09-01,2015-09-11,4,4,4
RESP-009798,1401,2015-H2,2015-09-01,2015-09-10,5,4,5
RESP-009799,2120,2015-H2,2015-09-01,2015-09-10,4,5,4
RESP-009800,1345,2015-H2,2015-09-01,2015-09-05,4,5,4
RESP-009801,1779,2015-H2,2015-09-01,2015-09-08,4,4,3
RESP-009802,2917,2015-H2,2015-09-01,2015-09-02,5,5,4
RESP-009803,1990,2015-H2,2015-09-01,2015-09-11,4,4,4
RESP-009804,2271,2015-H2,2015-09-01,2015-09-04,4,4,4
RESP-009805,2683,2015-H2,2015-09-01,2015-09-14,4,5,4
RESP-009806,3591,2015-H2,2015-09-01,2015-09-07,4,4,4
RESP-009807,3561,2015-H2,2015-09-01,2015-09-07,4,4,4
RESP-009808,1402,2015-H2,2015-09-01,2015-09-04,5,4,4
RESP-009809,1744,2015-H2,2015-09-01,2015-09-08,4,4,3
RESP-009810,2884,2015-H2,2015-09-01,2015-09-05,4,4,4
RESP-009811,3998,2015-H2,2015-09-01,2015-09-11,5,5,3
RESP-009812,3608,2015-H2,2015-09-01,2015-09-09,3,4,4
RESP-009813,2489,2015-H2,2015-09-01,2015-09-03,5,4,4
RESP-009814,2074,2015-H2,2015-09-01,2015-09-08,4,4,4
RESP-009815,3261,2015-H2,2015-09-01,2015-09-08,4,4,4
RESP-009816,3807,2015-H2,2015-09-01,2015-09-11,5,4,4
RESP-009817,3140,2015-H2,2015-09-01,2015-09-12,4,5,4
RESP-009818,1068,2015-H2,2015-09-01,2015-09-01,4,5,3
RESP-009819,1866,2015-H2,2015-09-01,2015-09-05,5,3,4
RESP-009820,2391,2015-H2,2015-09-01,2015-09-14,3,3,3
RESP-009821,3177,2015-H2,2015-09-01,2015-09-08,2,3,5
RESP-009822,2451,2015-H2,2015-09-01,2015-09-06,4,5,4
RESP-009823,3358,2015-H2,2015-09-01,2015-09-09,5,4,4
RESP-009824,3584,2015-H2,2015-09-01,2015-09-01,4,4,4
RESP-009825,3619,2015-H2,2015-09-01,2015-09-05,4,4,4
RESP-009826,3468,2015-H2,2015-09-01,2015-09-05,4,5,4
RESP-009827,2584,2015-H2,2015-09-01,2015-09-08,4,4,4
RESP-009828,2949,2015-H2,2015-09-01,2015-09-06,4,5,4
RESP-009829,3432,2015-H2,2015-09-01,2015-09-12,4,4,3
RESP-009830,2916,2015-H2,2015-09-01,2015-09-09,4,4,4
RESP-009831,3416,2015-H2,2015-09-01,2015-09-10,4,4,4
RESP-009832,3801,2015-H2,2015-09-01,2015-09-11,4,5,3
RESP-009833,2226,2015-H2,2015-09-01,2015-09-10,5,4,4
RESP-009834,1514,2015-H2,2015-09-01,2015-09-04,4,4,4
RESP-009835,2467,2015-H2,2015-09-01,2015-09-05,4,4,4
RESP-009836,3764,2015-H2,2015-09-01,2015-09-08,4,4,4
RESP-009837,1437,2015-H2,2015-09-01,2015-09-07,5,4,4
RESP-009838,3203,2015-H2,2015-09-01,2015-09-10,4,4,4
RESP-009839,1083,2015-H2,2015-09-01,2015-09-12,4,4,4
RESP-009840,3382,2015-H2,2015-09-01,2015-09-07,4,5,4
RESP-009841,1949,2015-H2,2015-09-01,2015-09-01,5,5,4
RESP-009842,2016,2015-H2,2015-09-01,2015-09-06,4,4,3
RESP-009843,3558,2015-H2,2015-09-01,2015-09-13,5,5,3
RESP-009844,1625,2015-H2,2015-09-01,2015-09-10,3,4,4
RESP-009845,1573,2015-H2,2015-09-01,2015-09-04,5,5,5
RESP-009846,1430,2015-H2,2015-09-01,2015-09-12,4,4,4
RESP-009847,2419,2015-H2,2015-09-01,2015-09-09,4,5,4
RESP-009848,1777,2015-H2,2015-09-01,2015-09-12,3,4,4
RESP-009849,3082,2015-H2,2015-09-01,2015-09-07,4,4,4
RESP-009850,2322,2015-H2,2015-09-01,2015-09-05,3,4,4
RESP-009851,3721,2015-H2,2015-09-01,2015-09-11,5,4,4
RESP-009852,2937,2015-H2,2015-09-01,2015-09-01,4,4,4
RESP-009853,3892,2015-H2,2015-09-01,2015-09-05,4,4,4
RESP-009854,2035,2015-H2,2015-09-01,2015-09-10,5,4,4
RESP-009855,2380,2015-H2,2015-09-01,2015-09-10,4,4,5
RESP-009856,3252,2015-H2,2015-09-01,2015-09-13,3,4,4
RESP-009857,2039,2015-H2,2015-09-01,2015-09-13,3,4,3
RESP-009858,1486,2015-H2,2015-09-01,2015-09-06,5,5,4
RESP-009859,1617,2015-H2,2015-09-01,2015-09-08,4,4,4
RESP-009860,3941,2015-H2,2015-09-01,2015-09-05,4,4,4
RESP-009861,3493,2015-H2,2015-09-01,2015-09-05,4,4,4
RESP-009862,3935,2015-H2,2015-09-01,2015-09-14,4,4,4
RESP-009863,1258,2015-H2,2015-09-01,2015-09-08,4,4,4
RESP-009864,2309,2015-H2,2015-09-01,2015-09-02,5,5,4
RESP-009865,2215,2015-H2,2015-09-01,2015-09-06,5,4,4
RESP-009866,2153,2015-H2,2015-09-01,2015-09-09,5,5,3
RESP-009867,2275,2015-H2,2015-09-01,2015-09-13,4,5,4
RESP-009868,2531,2015-H2,2015-09-01,2015-09-05,5,5,3
RESP-009869,3678,2015-H2,2015-09-01,2015-09-12,4,4,5
RESP-009870,2440,2015-H2,2015-09-01,2015-09-04,5,5,5
RESP-009871,3594,2015-H2,2015-09-01,2015-09-11,4,4,4
RESP-009872,1379,2015-H2,2015-09-01,2015-09-10,5,4,4
RESP-009873,1726,2015-H2,2015-09-01,2015-09-08,4,4,3
RESP-009874,3339,2015-H2,2015-09-01,2015-09-08,4,4,4
RESP-009875,1665,2015-H2,2015-09-01,2015-09-11,4,5,4
RESP-009876,1891,2015-H2,2015-09-01,2015-09-13,4,5,3
RESP-009877,3748,2015-H2,2015-09-01,2015-09-09,5,5,4
RESP-009878,2368,2015-H2,2015-09-01,2015-09-04,5,5,5
RESP-009879,1432,2015-H2,2015-09-01,2015-09-10,5,4,4
RESP-009880,3637,2015-H2,2015-09-01,2015-09-07,4,5,4
RESP-009881,3349,2015-H2,2015-09-01,2015-09-06,4,5,4
RESP-009882,1455,2015-H2,2015-09-01,2015-09-10,4,4,4
RESP-009883,3627,2015-H2,2015-09-01,2015-09-01,4,4,4
RESP-009884,1823,2015-H2,2015-09-01,2015-09-13,4,4,3
RESP-009885,2515,2015-H2,2015-09-01,2015-09-04,4,4,3
RESP-009886,2843,2015-H2,2015-09-01,2015-09-08,5,5,4
RESP-009887,2145,2015-H2,2015-09-01,2015-09-02,4,4,4
RESP-009888,3307,2015-H2,2015-09-01,2015-09-14,5,4,3
RESP-009889,1171,2015-H2,2015-09-01,2015-09-07,4,4,4
RESP-009890,2261,2015-H2,2015-09-01,2015-09-11,5,5,4
RESP-009891,1661,2015-H2,2015-09-01,2015-09-08,5,4,4
RESP-009892,1939,2015-H2,2015-09-01,2015-09-10,4,4,4
RESP-009893,2567,2015-H2,2015-09-01,2015-09-14,5,4,4
RESP-009894,3332,2015-H2,2015-09-01,2015-09-01,4,4,4
RESP-009895,2767,2015-H2,2015-09-01,2015-09-10,5,4,5
RESP-009896,2975,2015-H2,2015-09-01,2015-09-05,5,5,4
RESP-009897,1029,2015-H2,2015-09-01,2015-09-11,4,3,4
RESP-009898,2620,2015-H2,2015-09-01,2015-09-07,4,5,4
RESP-009899,1494,2015-H2,2015-09-01,2015-09-03,4,4,4
RESP-009900,2688,2015-H2,2015-09-01,2015-09-01,4,4,3
RESP-009901,3849,2015-H2,2015-09-01,2015-09-03,4,5,4
RESP-009902,2230,2015-H2,2015-09-01,2015-09-10,4,4,3
RESP-009903,3793,2015-H2,2015-09-01,2015-09-02,4,4,4
RESP-009904,2294,2015-H2,2015-09-01,2015-09-05,4,4,3
RESP-009905,2543,2015-H2,2015-09-01,2015-09-14,4,4,3
RESP-009906,1504,2015-H2,2015-09-01,2015-09-09,4,4,4
RESP-009907,3055,2015-H2,2015-09-01,2015-09-01,4,5,4
RESP-009908,3718,2015-H2,2015-09-01,2015-09-14,4,3,4
RESP-009909,2527,2015-H2,2015-09-01,2015-09-02,4,5,5
RESP-009910,3585,2015-H2,2015-09-01,2015-09-12,4,4,4
RESP-009911,3002,2015-H2,2015-09-01,2015-09-13,5,4,4
RESP-009912,3924,2015-H2,2015-09-01,2015-09-12,4,4,3
RESP-009913,2182,2015-H2,2015-09-01,2015-09-05,5,5,3
RESP-009914,3843,2015-H2,2015-09-01,2015-09-02,5,5,4
RESP-009915,3750,2015-H2,2015-09-01,2015-09-14,4,4,4
RESP-009916,3710,2015-H2,2015-09-01,2015-09-12,5,4,4
RESP-009917,2112,2015-H2,2015-09-01,2015-09-01,5,4,4
RESP-009918,3350,2015-H2,2015-09-01,2015-09-03,4,5,3
RESP-009919,1181,2015-H2,2015-09-01,2015-09-14,5,4,4
RESP-009920,2125,2015-H2,2015-09-01,2015-09-02,5,5,4
RESP-009921,2277,2015-H2,2015-09-01,2015-09-03,4,5,4
RESP-009922,2809,2015-H2,2015-09-01,2015-09-06,5,5,4
RESP-009923,1877,2015-H2,2015-09-01,2015-09-10,5,4,3
RESP-009924,1470,2015-H2,2015-09-01,2015-09-10,4,4,3
RESP-009925,1157,2015-H2,2015-09-01,2015-09-08,5,4,4
RESP-009926,3462,2015-H2,2015-09-01,2015-09-09,5,4,4
RESP-009927,1298,2015-H2,2015-09-01,2015-09-14,4,4,3
RESP-009928,3997,2015-H2,2015-09-01,2015-09-03,4,4,4
RESP-009929,2083,2015-H2,2015-09-01,2015-09-11,4,5,4
RESP-009930,2041,2015-H2,2015-09-01,2015-09-10,5,4,4
RESP-009931,1444,2015-H2,2015-09-01,2015-09-07,5,4,5
RESP-009932,2632,2015-H2,2015-09-01,2015-09-08,5,4,4
RESP-009933,1584,2015-H2,2015-09-01,2015-09-13,4,5,5
RESP-009934,2564,2015-H2,2015-09-01,2015-09-12,4,4,3
RESP-009935,2774,2015-H2,2015-09-01,2015-09-10,4,4,4
RESP-009936,2042,2015-H2,2015-09-01,2015-09-10,4,4,3
RESP-009937,3599,2015-H2,2015-09-01,2015-09-06,5,3,4
RESP-009938,3338,2015-H2,2015-09-01,2015-09-05,5,5,5
RESP-009939,3926,2015-H2,2015-09-01,2015-09-13,4,4,4
RESP-009940,2074,2016-H1,2016-03-01,2016-03-13,4,4,5
RESP-009941,3005,2016-H1,2016-03-01,2016-03-07,3,4,3
RESP-009942,3687,2016-H1,2016-03-01,2016-03-06,5,5,4
RESP-009943,2650,2016-H1,2016-03-01,2016-03-06,5,5,5
RESP-009944,1067,2016-H1,2016-03-01,2016-03-05,3,3,4
RESP-009945,2828,2016-H1,2016-03-01,2016-03-09,4,4,4
RESP-009946,1611,2016-H1,2016-03-01,2016-03-11,4,3,4
RESP-009947,3677,2016-H1,2016-03-01,2016-03-07,4,5,4
RESP-009948,2632,2016-H1,2016-03-01,2016-03-03,4,4,4
RESP-009949,2170,2016-H1,2016-03-01,2016-03-11,5,5,4
RESP-009950,2453,2016-H1,2016-03-01,2016-03-11,4,4,4
RESP-009951,2620,2016-H1,2016-03-01,2016-03-06,4,4,4
RESP-009952,3140,2016-H1,2016-03-01,2016-03-02,4,5,4
RESP-009953,1233,2016-H1,2016-03-01,2016-03-02,4,4,4
RESP-009954,1179,2016-H1,2016-03-01,2016-03-10,5,5,4
RESP-009955,1494,2016-H1,2016-03-01,2016-03-05,4,5,4
RESP-009956,3623,2016-H1,2016-03-01,2016-03-14,4,5,4
RESP-009957,3232,2016-H1,2016-03-01,2016-03-06,4,3,4
RESP-009958,1137,2016-H1,2016-03-01,2016-03-10,4,4,3
RESP-009959,1532,2016-H1,2016-03-01,2016-03-05,4,3,4
RESP-009960,3804,2016-H1,2016-03-01,2016-03-11,4,4,5
RESP-009961,2419,2016-H1,2016-03-01,2016-03-09,4,5,4
RESP-009962,1026,2016-H1,2016-03-01,2016-03-03,4,4,4
RESP-009963,3484,2016-H1,2016-03-01,2016-03-05,4,4,4
RESP-009964,2809,2016-H1,2016-03-01,2016-03-08,5,5,4
RESP-009965,3621,2016-H1,2016-03-01,2016-03-14,4,5,4
RESP-009966,3267,2016-H1,2016-03-01,2016-03-02,5,5,4
RESP-009967,1185,2016-H1,2016-03-01,2016-03-05,4,3,3
RESP-009968,3261,2016-H1,2016-03-01,2016-03-08,4,4,4
RESP-009969,1171,2016-H1,2016-03-01,2016-03-10,4,4,3
RESP-009970,3915,2016-H1,2016-03-01,2016-03-07,4,4,4
RESP-009971,1250,2016-H1,2016-03-01,2016-03-06,4,3,4
RESP-009972,2767,2016-H1,2016-03-01,2016-03-03,5,5,4
RESP-009973,2406,2016-H1,2016-03-01,2016-03-03,3,4,3
RESP-009974,3243,2016-H1,2016-03-01,2016-03-13,3,4,3
RESP-009975,1744,2016-H1,2016-03-01,2016-03-08,3,4,4
RESP-009976,1302,2016-H1,2016-03-01,2016-03-02,4,4,4
RESP-009977,3300,2016-H1,2016-03-01,2016-03-10,4,4,4
RESP-009978,1470,2016-H1,2016-03-01,2016-03-13,4,3,3
RESP-009979,3616,2016-H1,2016-03-01,2016-03-06,4,4,2
RESP-009980,2588,2016-H1,2016-03-01,2016-03-07,4,4,4
RESP-009981,3362,2016-H1,2016-03-01,2016-03-09,3,4,4
RESP-009982,2144,2016-H1,2016-03-01,2016-03-01,4,4,4
RESP-009983,3222,2016-H1,2016-03-01,2016-03-03,5,4,4
RESP-009984,1606,2016-H1,2016-03-01,2016-03-12,4,3,4
RESP-009985,3993,2016-H1,2016-03-01,2016-03-05,4,4,4
RESP-009986,3142,2016-H1,2016-03-01,2016-03-09,3,3,3
RESP-009987,2337,2016-H1,2016-03-01,2016-03-05,5,4,3
RESP-009988,1520,2016-H1,2016-03-01,2016-03-01,4,4,4
RESP-009989,2411,2016-H1,2016-03-01,2016-03-06,4,4,3
RESP-009990,1902,2016-H1,2016-03-01,2016-03-05,4,4,4
RESP-009991,3750,2016-H1,2016-03-01,2016-03-03,4,4,4
RESP-009992,2559,2016-H1,2016-03-01,2016-03-04,4,4,4
RESP-009993,2004,2016-H1,2016-03-01,2016-03-13,4,4,4
RESP-009994,2146,2016-H1,2016-03-01,2016-03-03,4,4,3
RESP-009995,3553,2016-H1,2016-03-01,2016-03-08,4,4,4
RESP-009996,3665,2016-H1,2016-03-01,2016-03-10,4,4,4
RESP-009997,3561,2016-H1,2016-03-01,2016-03-04,4,4,4
RESP-009998,3954,2016-H1,2016-03-01,2016-03-13,4,4,3
RESP-009999,1128,2016-H1,2016-03-01,2016-03-03,4,4,4
RESP-010000,1136,2016-H1,2016-03-01,2016-03-08,5,4,4
RESP-010001,1813,2016-H1,2016-03-01,2016-03-12,4,4,3
RESP-010002,3151,2016-H1,2016-03-01,2016-03-06,4,4,4
RESP-010003,1148,2016-H1,2016-03-01,2016-03-14,4,3,4
RESP-010004,3026,2016-H1,2016-03-01,2016-03-14,5,5,4
RESP-010005,2503,2016-H1,2016-03-01,2016-03-06,4,3,3
RESP-010006,1431,2016-H1,2016-03-01,2016-03-08,4,4,4
RESP-010007,3098,2016-H1,2016-03-01,2016-03-07,3,4,3
RESP-010008,3202,2016-H1,2016-03-01,2016-03-02,3,3,3
RESP-010009,3710,2016-H1,2016-03-01,2016-03-03,5,4,5
RESP-010010,1425,2016-H1,2016-03-01,2016-03-14,4,4,4
RESP-010011,3291,2016-H1,2016-03-01,2016-03-07,4,4,4
RESP-010012,3876,2016-H1,2016-03-01,2016-03-06,3,4,4
RESP-010013,2608,2016-H1,2016-03-01,2016-03-12,4,4,3
RESP-010014,1770,2016-H1,2016-03-01,2016-03-12,4,4,3
RESP-010015,2617,2016-H1,2016-03-01,2016-03-13,4,4,4
RESP-010016,2589,2016-H1,2016-03-01,2016-03-04,4,4,4
RESP-010017,3711,2016-H1,2016-03-01,2016-03-13,3,3,4
RESP-010018,1571,2016-H1,2016-03-01,2016-03-10,5,4,3
RESP-010019,3150,2016-H1,2016-03-01,2016-03-12,4,5,3
RESP-010020,3199,2016-H1,2016-03-01,2016-03-14,4,5,4
RESP-010021,1027,2016-H1,2016-03-01,2016-03-12,4,4,4
RESP-010022,1986,2016-H1,2016-03-01,2016-03-09,5,4,4
RESP-010023,3764,2016-H1,2016-03-01,2016-03-03,4,4,4
RESP-010024,2906,2016-H1,2016-03-01,2016-03-12,4,4,4
RESP-010025,1380,2016-H1,2016-03-01,2016-03-02,4,4,4
RESP-010026,1628,2016-H1,2016-03-01,2016-03-07,4,3,5
RESP-010027,3587,2016-H1,2016-03-01,2016-03-06,4,4,4
RESP-010028,3122,2016-H1,2016-03-01,2016-03-04,4,4,3
RESP-010029,1486,2016-H1,2016-03-01,2016-03-01,5,5,4
RESP-010030,1874,2016-H1,2016-03-01,2016-03-13,4,4,4
RESP-010031,1379,2016-H1,2016-03-01,2016-03-14,5,4,4
RESP-010032,2191,2016-H1,2016-03-01,2016-03-02,3,3,4
RESP-010033,1352,2016-H1,2016-03-01,2016-03-10,4,4,4
RESP-010034,1929,2016-H1,2016-03-01,2016-03-03,3,4,4
RESP-010035,2079,2016-H1,2016-03-01,2016-03-05,4,3,4
RESP-010036,1987,2016-H1,2016-03-01,2016-03-09,3,5,4
RESP-010037,2687,2016-H1,2016-03-01,2016-03-09,3,4,4
RESP-010038,1351,2016-H1,2016-03-01,2016-03-07,4,4,4
RESP-010039,2625,2016-H1,2016-03-01,2016-03-01,3,4,4
RESP-010040,2991,2016-H1,2016-03-01,2016-03-10,4,4,4
RESP-010041,3488,2016-H1,2016-03-01,2016-03-04,5,4,4
RESP-010042,2100,2016-H1,2016-03-01,2016-03-08,5,5,4
RESP-010043,2643,2016-H1,2016-03-01,2016-03-04,3,3,4
RESP-010044,1203,2016-H1,2016-03-01,2016-03-04,5,5,4
RESP-010045,1822,2016-H1,2016-03-01,2016-03-06,3,3,3
RESP-010046,1116,2016-H1,2016-03-01,2016-03-14,4,3,4
RESP-010047,1423,2016-H1,2016-03-01,2016-03-08,4,4,4
RESP-010048,1417,2016-H1,2016-03-01,2016-03-08,5,3,4
RESP-010049,1524,2016-H1,2016-03-01,2016-03-10,3,4,4
RESP-010050,1956,2016-H1,2016-03-01,2016-03-08,4,4,3
RESP-010051,3653,2016-H1,2016-03-01,2016-03-12,4,3,4
RESP-010052,3505,2016-H1,2016-03-01,2016-03-08,4,4,5
RESP-010053,1836,2016-H1,2016-03-01,2016-03-03,4,3,4
RESP-010054,1668,2016-H1,2016-03-01,2016-03-12,4,4,4
RESP-010055,3537,2016-H1,2016-03-01,2016-03-07,5,4,4
RESP-010056,3827,2016-H1,2016-03-01,2016-03-06,4,5,4
RESP-010057,1858,2016-H1,2016-03-01,2016-03-07,3,4,4
RESP-010058,3737,2016-H1,2016-03-01,2016-03-05,4,4,4
RESP-010059,1747,2016-H1,2016-03-01,2016-03-06,4,4,4
RESP-010060,3367,2016-H1,2016-03-01,2016-03-05,5,5,4
RESP-010061,3997,2016-H1,2016-03-01,2016-03-12,4,4,4
RESP-010062,2080,2016-H1,2016-03-01,2016-03-09,4,4,4
RESP-010063,1877,2016-H1,2016-03-01,2016-03-06,4,4,3
RESP-010064,1939,2016-H1,2016-03-01,2016-03-04,4,4,3
RESP-010065,2722,2016-H1,2016-03-01,2016-03-03,4,4,4
RESP-010066,1538,2016-H1,2016-03-01,2016-03-14,3,4,4
RESP-010067,1575,2016-H1,2016-03-01,2016-03-11,4,4,4
RESP-010068,1657,2016-H1,2016-03-01,2016-03-05,4,4,4
RESP-010069,1093,2016-H1,2016-03-01,2016-03-11,4,4,3
RESP-010070,1109,2016-H1,2016-03-01,2016-03-01,5,4,3
RESP-010071,2786,2016-H1,2016-03-01,2016-03-13,4,4,5
RESP-010072,2327,2016-H1,2016-03-01,2016-03-08,5,4,4
RESP-010073,1512,2016-H1,2016-03-01,2016-03-05,3,4,3
RESP-010074,3874,2016-H1,2016-03-01,2016-03-09,4,4,4
RESP-010075,2630,2016-H1,2016-03-01,2016-03-04,4,4,4
RESP-010076,1563,2016-H1,2016-03-01,2016-03-10,5,4,3
RESP-010077,1133,2016-H1,2016-03-01,2016-03-11,4,3,4
RESP-010078,2114,2016-H1,2016-03-01,2016-03-09,4,5,3
RESP-010079,1135,2016-H1,2016-03-01,2016-03-03,4,4,3
RESP-010080,3404,2016-H1,2016-03-01,2016-03-11,5,5,4
RESP-010081,3605,2016-H1,2016-03-01,2016-03-03,5,4,4
RESP-010082,2070,2016-H1,2016-03-01,2016-03-13,4,4,4
RESP-010083,2276,2016-H1,2016-03-01,2016-03-02,4,4,4
RESP-010084,3944,2016-H1,2016-03-01,2016-03-13,5,4,5
RESP-010085,3359,2016-H1,2016-03-01,2016-03-01,5,4,4
RESP-010086,1263,2016-H1,2016-03-01,2016-03-02,4,4,4
RESP-010087,2997,2016-H1,2016-03-01,2016-03-07,4,4,5
RESP-010088,3585,2016-H1,2016-03-01,2016-03-01,5,4,4
RESP-010089,1146,2016-H1,2016-03-01,2016-03-04,5,4,3
RESP-010090,2336,2016-H1,2016-03-01,2016-03-08,4,4,4
RESP-010091,1643,2016-H1,2016-03-01,2016-03-04,4,4,4
RESP-010092,3783,2016-H1,2016-03-01,2016-03-09,4,5,4
RESP-010093,1187,2016-H1,2016-03-01,2016-03-12,4,4,4
RESP-010094,2861,2016-H1,2016-03-01,2016-03-09,4,5,3
RESP-010095,1661,2016-H1,2016-03-01,2016-03-01,5,4,4
RESP-010096,1110,2016-H1,2016-03-01,2016-03-05,4,4,4
RESP-010097,1752,2016-H1,2016-03-01,2016-03-09,3,4,4
RESP-010098,3110,2016-H1,2016-03-01,2016-03-08,4,4,4
RESP-010099,3123,2016-H1,2016-03-01,2016-03-13,4,4,4
RESP-010100,3751,2016-H1,2016-03-01,2016-03-13,4,4,4
RESP-010101,3858,2016-H1,2016-03-01,2016-03-11,4,4,4
RESP-010102,3513,2016-H1,2016-03-01,2016-03-07,3,4,4
RESP-010103,3862,2016-H1,2016-03-01,2016-03-08,3,4,4
RESP-010104,1056,2016-H1,2016-03-01,2016-03-02,4,5,5
RESP-010105,1666,2016-H1,2016-03-01,2016-03-13,4,5,3
RESP-010106,1593,2016-H1,2016-03-01,2016-03-05,5,5,4
RESP-010107,3117,2016-H1,2016-03-01,2016-03-14,4,4,3
RESP-010108,2309,2016-H1,2016-03-01,2016-03-13,4,5,4
RESP-010109,2523,2016-H1,2016-03-01,2016-03-12,5,5,4
RESP-010110,1584,2016-H1,2016-03-01,2016-03-02,4,5,4
RESP-010111,1829,2016-H1,2016-03-01,2016-03-14,4,5,3
RESP-010112,3734,2016-H1,2016-03-01,2016-03-12,4,5,3
RESP-010113,3010,2016-H1,2016-03-01,2016-03-05,4,4,4
RESP-010114,2302,2016-H1,2016-03-01,2016-03-04,4,4,3
RESP-010115,2562,2016-H1,2016-03-01,2016-03-01,5,4,4
RESP-010116,1403,2016-H1,2016-03-01,2016-03-08,4,4,4
RESP-010117,3599,2016-H1,2016-03-01,2016-03-14,4,4,3
RESP-010118,1151,2016-H1,2016-03-01,2016-03-02,4,3,4
RESP-010119,1800,2016-H1,2016-03-01,2016-03-01,4,2,4
RESP-010120,2457,2016-H1,2016-03-01,2016-03-14,4,3,4
RESP-010121,1247,2016-H1,2016-03-01,2016-03-01,4,5,4
RESP-010122,3308,2016-H1,2016-03-01,2016-03-12,4,4,4
RESP-010123,1873,2016-H1,2016-03-01,2016-03-13,4,4,4
RESP-010124,3002,2016-H1,2016-03-01,2016-03-05,5,5,4
RESP-010125,3338,2016-H1,2016-03-01,2016-03-07,4,5,4
RESP-010126,3093,2016-H1,2016-03-01,2016-03-06,4,4,3
RESP-010127,1910,2016-H1,2016-03-01,2016-03-01,4,3,4
RESP-010128,3327,2016-H1,2016-03-01,2016-03-08,5,5,4
RESP-010129,1180,2016-H1,2016-03-01,2016-03-03,4,4,4
RESP-010130,1130,2016-H1,2016-03-01,2016-03-06,4,5,4
RESP-010131,3640,2016-H1,2016-03-01,2016-03-07,4,4,3
RESP-010132,1577,2016-H1,2016-03-01,2016-03-01,5,4,4
RESP-010133,3344,2016-H1,2016-03-01,2016-03-04,3,3,5
RESP-010134,2603,2016-H1,2016-03-01,2016-03-12,4,3,4
RESP-010135,1974,2016-H1,2016-03-01,2016-03-10,4,5,5
RESP-010136,2947,2016-H1,2016-03-01,2016-03-02,4,4,3
RESP-010137,2824,2016-H1,2016-03-01,2016-03-14,4,3,3
RESP-010138,1949,2016-H1,2016-03-01,2016-03-09,4,5,4
RESP-010139,2043,2016-H1,2016-03-01,2016-03-03,5,5,4
RESP-010140,1257,2016-H1,2016-03-01,2016-03-06,4,3,3
RESP-010141,3913,2016-H1,2016-03-01,2016-03-04,4,4,4
RESP-010142,1232,2016-H1,2016-03-01,2016-03-05,5,4,4
RESP-010143,2833,2016-H1,2016-03-01,2016-03-06,5,4,4
RESP-010144,1449,2016-H1,2016-03-01,2016-03-12,4,4,4
RESP-010145,1635,2016-H1,2016-03-01,2016-03-02,4,4,4
RESP-010146,2808,2016-H1,2016-03-01,2016-03-03,4,4,4
RESP-010147,2594,2016-H1,2016-03-01,2016-03-04,5,4,5
RESP-010148,1837,2016-H1,2016-03-01,2016-03-05,4,4,4
RESP-010149,3810,2016-H1,2016-03-01,2016-03-05,4,4,4
RESP-010150,1177,2016-H1,2016-03-01,2016-03-05,5,4,3
RESP-010151,3626,2016-H1,2016-03-01,2016-03-03,4,4,4
